orig_indexA,orig_indexB,duplicate_prob,pred_label,true_label,pred_string,true_string,distance_m
34061,2453,0.08850816637277603,0,0,non-duplicate,non-duplicate,121.34720727003057
34061,2485,0.10499238967895508,0,0,non-duplicate,non-duplicate,160.81828579048556
34061,10821,0.08879081159830093,0,0,non-duplicate,non-duplicate,309.12896030719276
34061,2483,0.09880729019641876,0,0,non-duplicate,non-duplicate,202.84193838145382
34061,2434,0.13119672238826752,0,0,non-duplicate,non-duplicate,133.2120886140821
34061,2445,0.09378986060619354,0,0,non-duplicate,non-duplicate,52.99982925229081
34061,2414,0.08693437278270721,0,0,non-duplicate,non-duplicate,195.40782875907993
34061,2428,0.08607708662748337,0,0,non-duplicate,non-duplicate,207.44296818556296
34061,2410,0.08212516456842422,0,0,non-duplicate,non-duplicate,152.35093395203003
34061,2449,0.09221158921718597,0,0,non-duplicate,non-duplicate,162.86942562333334
34061,2479,0.10449539124965668,0,0,non-duplicate,non-duplicate,126.36133871665159
34061,2444,0.08416745066642761,0,0,non-duplicate,non-duplicate,67.1690177108062
34061,2441,0.0831790566444397,0,0,non-duplicate,non-duplicate,83.0096451339199
34061,2405,0.07745862007141113,0,0,non-duplicate,non-duplicate,129.37926416490717
34061,2435,0.13106587529182434,0,0,non-duplicate,non-duplicate,127.85745164817604
34061,2438,0.09449277818202972,0,0,non-duplicate,non-duplicate,110.28184708318382
34061,2436,0.08558806777000427,0,0,non-duplicate,non-duplicate,122.17315133001922
34061,2408,0.0852280706167221,0,0,non-duplicate,non-duplicate,143.54505481633578
34061,2403,0.07852108776569366,0,0,non-duplicate,non-duplicate,117.84950861547668
34061,2406,0.09150668233633041,0,0,non-duplicate,non-duplicate,133.27581049602128
34061,2417,0.11252781003713608,0,0,non-duplicate,non-duplicate,228.86393486118865
34061,10826,0.08716221153736115,0,0,non-duplicate,non-duplicate,366.52267806396884
34061,2446,0.09424047917127609,0,0,non-duplicate,non-duplicate,36.75023919458197
34061,2427,0.6643873453140259,0,0,non-duplicate,non-duplicate,207.792535178635
34061,2454,0.08268146216869354,0,0,non-duplicate,non-duplicate,115.40921188462701
34061,2437,0.08654696494340897,0,0,non-duplicate,non-duplicate,115.9938498539203
34061,2431,0.08586238324642181,0,0,non-duplicate,non-duplicate,172.91805657234306
34061,2452,0.0799851194024086,0,0,non-duplicate,non-duplicate,131.82166145367722
34061,2472,0.08698534965515137,0,0,non-duplicate,non-duplicate,329.4572076609713
34061,2402,0.09251537173986435,0,0,non-duplicate,non-duplicate,114.59625899557304
34061,2482,0.10714241862297058,0,0,non-duplicate,non-duplicate,239.22391389614702
34061,2430,0.08830525726079941,0,0,non-duplicate,non-duplicate,185.1450950671162
34061,2487,0.0952247902750969,0,0,non-duplicate,non-duplicate,368.3624198816625
34061,2409,0.08091478794813156,0,0,non-duplicate,non-duplicate,146.98617000278873
34061,2429,0.7184567451477051,1,0,duplicate,non-duplicate,193.82131174456637
34061,10822,0.08881071954965591,0,0,non-duplicate,non-duplicate,411.4605617351445
34061,2481,0.11514301598072052,0,0,non-duplicate,non-duplicate,240.91439006306564
34061,2440,0.08556503057479858,0,0,non-duplicate,non-duplicate,92.09821685827089
34061,2450,0.10365261137485504,0,0,non-duplicate,non-duplicate,157.67037184800049
34061,2412,0.08040741831064224,0,0,non-duplicate,non-duplicate,173.0551794611183
34061,2457,0.10360060632228851,0,0,non-duplicate,non-duplicate,86.06607319948876
34061,2432,0.08624187111854553,0,0,non-duplicate,non-duplicate,146.6857008634141
34061,2470,0.09541904181241989,0,0,non-duplicate,non-duplicate,276.73908782295814
34061,2451,0.08218890428543091,0,0,non-duplicate,non-duplicate,147.984705553581
34061,2456,0.08142725378274918,0,0,non-duplicate,non-duplicate,88.51805845379663
34061,2468,0.09639675170183182,0,0,non-duplicate,non-duplicate,268.60520426288343
34061,2411,0.07986418157815933,0,0,non-duplicate,non-duplicate,159.34561444402914
34061,2480,0.08964809775352478,0,0,non-duplicate,non-duplicate,90.68142749434624
34061,2413,0.08997522294521332,0,0,non-duplicate,non-duplicate,183.11666840633742
34061,2447,0.09226270765066147,0,0,non-duplicate,non-duplicate,206.39820437330155
34061,2433,0.09049402922391891,0,0,non-duplicate,non-duplicate,139.41464587199167
34061,2404,0.08049064874649048,0,0,non-duplicate,non-duplicate,130.1457079982703
34061,2442,0.07808726280927658,0,0,non-duplicate,non-duplicate,77.37410815717556
48554,9416,0.770754337310791,1,1,duplicate,duplicate,5.191355810464432
31725,31917,0.10906903445720673,0,0,non-duplicate,non-duplicate,173.27116021896853
31725,31771,0.1348687708377838,0,0,non-duplicate,non-duplicate,77.14154334642332
31725,17648,0.1348687708377838,0,0,non-duplicate,non-duplicate,77.14154334642332
31725,31957,0.09494131803512573,0,0,non-duplicate,non-duplicate,457.81526809764773
30378,30453,0.09127788245677948,0,0,non-duplicate,non-duplicate,162.46764372192027
30378,30409,0.11218154430389404,0,0,non-duplicate,non-duplicate,497.39983402806394
30378,55854,0.0945286676287651,0,0,non-duplicate,non-duplicate,212.79931157769227
30378,30392,0.09958947449922562,0,0,non-duplicate,non-duplicate,238.33422716419818
30378,30433,0.11185584217309952,0,0,non-duplicate,non-duplicate,362.17834424423813
30378,30533,0.10128074139356613,0,0,non-duplicate,non-duplicate,173.82235679027914
30378,8139,0.8533920049667358,1,1,duplicate,duplicate,88.98012952461849
30378,8119,0.109927698969841,0,0,non-duplicate,non-duplicate,203.9584599221422
30378,8117,0.09946805238723755,0,0,non-duplicate,non-duplicate,95.14957127101877
30378,8131,0.11069145053625107,0,0,non-duplicate,non-duplicate,206.52825045815783
30378,8142,0.11741027235984802,0,0,non-duplicate,non-duplicate,98.28434049761728
30453,30409,0.08744991570711136,0,0,non-duplicate,non-duplicate,391.4433622846314
30453,55854,0.08614443242549896,0,0,non-duplicate,non-duplicate,169.80881137465718
30453,30392,0.08938731998205185,0,0,non-duplicate,non-duplicate,234.25213408204922
30453,30433,0.1614900529384613,0,0,non-duplicate,non-duplicate,318.5315430505505
30453,30533,0.0749276801943779,0,0,non-duplicate,non-duplicate,314.59742110172215
30453,8139,0.0814492329955101,0,0,non-duplicate,non-duplicate,234.8783069611469
30453,8119,0.08515492081642151,0,0,non-duplicate,non-duplicate,156.9454808078508
30453,8117,0.08153295516967773,0,0,non-duplicate,non-duplicate,200.39630467705368
30453,8131,0.07911355793476105,0,0,non-duplicate,non-duplicate,198.11775102846835
30453,8142,0.10362817347049713,0,0,non-duplicate,non-duplicate,252.9835452669855
20490,9725,0.8278942108154297,1,1,duplicate,duplicate,23.118374545951124
37761,8805,0.8288996815681458,1,1,duplicate,duplicate,19.620191318023334
5760,33856,0.10782063007354736,0,0,non-duplicate,non-duplicate,263.32336254739056
5760,33143,0.09857387095689774,0,0,non-duplicate,non-duplicate,173.260114179122
5760,33382,0.852925717830658,1,0,duplicate,non-duplicate,0.0
5760,6223,0.09231667965650558,0,0,non-duplicate,non-duplicate,229.7891909900246
5760,33380,0.10310859978199005,0,0,non-duplicate,non-duplicate,199.62111535486054
5760,6192,0.11085577309131622,0,0,non-duplicate,non-duplicate,376.0108549741923
5760,33535,0.09560169279575348,0,0,non-duplicate,non-duplicate,140.42087639065576
5760,33786,0.0995144248008728,0,0,non-duplicate,non-duplicate,207.42837937834835
5760,33750,0.1218964010477066,0,0,non-duplicate,non-duplicate,263.6100515981266
5760,5878,0.09560169279575348,0,0,non-duplicate,non-duplicate,140.42087639065576
5760,33523,0.10367132723331451,0,0,non-duplicate,non-duplicate,210.88627952438225
5760,33524,0.08553104102611542,0,0,non-duplicate,non-duplicate,306.4635121125319
5760,5993,0.09115901589393616,0,0,non-duplicate,non-duplicate,250.61657250685644
5760,5982,0.09039449691772461,0,0,non-duplicate,non-duplicate,301.8805613290946
5760,33729,0.09640555828809738,0,0,non-duplicate,non-duplicate,188.24143420418233
5760,33793,0.10510312765836716,0,0,non-duplicate,non-duplicate,139.17748340977232
5760,33594,0.08407483249902725,0,0,non-duplicate,non-duplicate,252.93295345393406
5760,33503,0.11966729164123535,0,0,non-duplicate,non-duplicate,202.52527618962856
5760,6158,0.09349577873945236,0,0,non-duplicate,non-duplicate,121.07908771622493
5760,6325,0.6972709894180298,0,0,non-duplicate,non-duplicate,54.07849317921389
5760,6071,0.10196983814239502,0,0,non-duplicate,non-duplicate,178.6295454408365
5760,34112,0.0964955985546112,0,0,non-duplicate,non-duplicate,241.28156332338662
5760,33939,0.7841874361038208,1,0,duplicate,non-duplicate,86.70956335748399
5760,33646,0.09039449691772461,0,0,non-duplicate,non-duplicate,301.8805613290946
5760,5840,0.10300125926733017,0,0,non-duplicate,non-duplicate,140.43859558269278
5760,33313,0.09037002176046371,0,0,non-duplicate,non-duplicate,477.0283803196995
5760,33953,0.10577918589115143,0,0,non-duplicate,non-duplicate,409.40037928828633
5760,5661,0.09506459534168243,0,0,non-duplicate,non-duplicate,228.4184345290742
5760,33515,0.10010012239217758,0,0,non-duplicate,non-duplicate,156.682631432514
5760,6301,0.09475715458393097,0,0,non-duplicate,non-duplicate,304.9775405737742
5760,6208,0.7841874361038208,1,0,duplicate,non-duplicate,86.70956335748399
5760,34052,0.09976913779973984,0,0,non-duplicate,non-duplicate,136.69170776471483
5760,6251,0.10571558773517609,0,0,non-duplicate,non-duplicate,400.39621592023184
5760,6226,0.09156740456819534,0,0,non-duplicate,non-duplicate,384.8305907312332
5760,33992,0.10571558773517609,0,0,non-duplicate,non-duplicate,400.39621592023184
5760,6169,0.14169520139694214,0,0,non-duplicate,non-duplicate,216.78645543300462
5760,5813,0.10851100087165833,0,0,non-duplicate,non-duplicate,168.1702973741645
5760,6074,0.12190701067447662,0,0,non-duplicate,non-duplicate,91.28115192082153
5760,5868,0.10367132723331451,0,0,non-duplicate,non-duplicate,210.88627952438225
5760,33354,0.09488822519779205,0,0,non-duplicate,non-duplicate,225.78486819277262
5760,33760,0.12190701067447662,0,0,non-duplicate,non-duplicate,91.28115192082153
5760,33860,0.10246606171131134,0,0,non-duplicate,non-duplicate,234.83313615693524
5760,6092,0.0995144248008728,0,0,non-duplicate,non-duplicate,207.42837937834835
5760,6219,0.10577918589115143,0,0,non-duplicate,non-duplicate,409.40037928828633
5760,6196,0.10266277939081192,0,0,non-duplicate,non-duplicate,86.07762432830565
5760,5537,0.09985889494419098,0,0,non-duplicate,non-duplicate,370.6294763127365
5760,5964,0.08919939398765564,0,0,non-duplicate,non-duplicate,202.60303205039037
5760,6048,0.09640555828809738,0,0,non-duplicate,non-duplicate,188.24143420418233
5760,6207,0.11641628295183182,0,0,non-duplicate,non-duplicate,205.56388336905746
5760,6362,0.09974116832017899,0,0,non-duplicate,non-duplicate,250.91636115411933
5760,6153,0.08672440052032471,0,0,non-duplicate,non-duplicate,314.8175755373007
5760,6352,0.09754398465156555,0,0,non-duplicate,non-duplicate,411.960819064172
5760,33951,0.09159251302480698,0,0,non-duplicate,non-duplicate,165.583632445714
5760,33132,0.7395192384719849,1,0,duplicate,non-duplicate,25.144454422232705
5760,33891,0.14169520139694214,0,0,non-duplicate,non-duplicate,216.78645543300462
5760,33731,0.10739219933748245,0,0,non-duplicate,non-duplicate,81.0822367951376
5760,34133,0.6972709894180298,0,0,non-duplicate,non-duplicate,54.07849317921389
5760,34156,0.08664188534021378,0,0,non-duplicate,non-duplicate,422.5521769563498
5760,33597,0.09462912380695343,0,0,non-duplicate,non-duplicate,263.9396539387423
5760,33266,0.10855527222156525,0,0,non-duplicate,non-duplicate,412.21099735984603
5760,6142,0.10782063007354736,0,0,non-duplicate,non-duplicate,263.32336254739056
5760,34009,0.10600703954696655,0,0,non-duplicate,non-duplicate,224.6702930831069
5760,33407,0.0980294793844223,0,0,non-duplicate,non-duplicate,316.337333839367
5760,33398,0.08488235622644424,0,0,non-duplicate,non-duplicate,205.7424095341701
5760,5529,0.08738262206315994,0,0,non-duplicate,non-duplicate,126.89457060642232
5760,33318,0.1049187108874321,0,0,non-duplicate,non-duplicate,301.71153480719147
5760,6253,0.08460664749145508,0,0,non-duplicate,non-duplicate,214.02965981645585
5760,6191,0.0938265472650528,0,0,non-duplicate,non-duplicate,144.55641325757182
5760,6285,0.08842076361179352,0,0,non-duplicate,non-duplicate,159.04749816767782
5760,33612,0.10536923259496689,0,0,non-duplicate,non-duplicate,126.3157481964542
5760,5588,0.10242331773042679,0,0,non-duplicate,non-duplicate,447.8028171301757
5760,33995,0.08460664749145508,0,0,non-duplicate,non-duplicate,214.02965981645585
5760,33806,0.11347757279872894,0,0,non-duplicate,non-duplicate,95.8928204113143
5760,6263,0.10600703954696655,0,0,non-duplicate,non-duplicate,224.6702930831069
5760,33756,0.10196983814239502,0,0,non-duplicate,non-duplicate,178.6295454408365
5760,33108,0.09561970084905624,0,0,non-duplicate,non-duplicate,497.6412538217943
5760,34031,0.09681443870067596,0,0,non-duplicate,non-duplicate,309.48305528279064
5760,33626,0.08919939398765564,0,0,non-duplicate,non-duplicate,202.60303205039037
5760,2415,0.11580624431371689,0,0,non-duplicate,non-duplicate,111.4614512417999
5760,2407,0.10130662471055984,0,0,non-duplicate,non-duplicate,209.9456874152304
5760,2455,0.10348077863454819,0,0,non-duplicate,non-duplicate,248.15957307486764
5760,2443,0.10168945044279099,0,0,non-duplicate,non-duplicate,232.7440032045387
5760,9980,0.08468277752399445,0,0,non-duplicate,non-duplicate,462.77128880091203
5760,2426,0.1048731729388237,0,0,non-duplicate,non-duplicate,118.06279630869183
5760,2453,0.09061170369386673,0,0,non-duplicate,non-duplicate,198.3270319061319
5760,2485,0.10029478371143341,0,0,non-duplicate,non-duplicate,263.59514393711316
5760,10821,0.8499565720558167,1,1,duplicate,duplicate,39.922541650493784
5760,2483,0.10174211114645004,0,0,non-duplicate,non-duplicate,371.90407769420494
5760,2434,0.10196634382009506,0,0,non-duplicate,non-duplicate,175.44577525122168
5760,2445,0.09710891544818878,0,0,non-duplicate,non-duplicate,252.4215288395843
5760,2414,0.11484020948410034,0,0,non-duplicate,non-duplicate,127.62389624236963
5760,2428,0.08835388720035553,0,0,non-duplicate,non-duplicate,134.59335144262081
5760,2410,0.11099469661712646,0,0,non-duplicate,non-duplicate,182.60779522295485
5760,2449,0.09819819033145905,0,0,non-duplicate,non-duplicate,147.8440789209703
5760,2479,0.10771631449460983,0,0,non-duplicate,non-duplicate,353.2399715187314
5760,2444,0.091990627348423,0,0,non-duplicate,non-duplicate,237.81600064877549
5760,2441,0.09760485589504242,0,0,non-duplicate,non-duplicate,222.34490013696168
5760,2405,0.1052904725074768,0,0,non-duplicate,non-duplicate,229.3311798077536
5760,2435,0.10533357411623001,0,0,non-duplicate,non-duplicate,180.28274233543996
5760,2438,0.11191165447235107,0,0,non-duplicate,non-duplicate,196.32021557069996
5760,2436,0.11870881915092468,0,0,non-duplicate,non-duplicate,185.35886846564514
5760,2408,0.09416572004556656,0,0,non-duplicate,non-duplicate,198.11106585307925
5760,2403,0.1002400815486908,0,0,non-duplicate,non-duplicate,256.5609475808997
5760,2406,0.09781060367822647,0,0,non-duplicate,non-duplicate,215.16644688098214
5760,2417,0.10718676447868347,0,0,non-duplicate,non-duplicate,90.9889918954032
5760,10826,0.0989014208316803,0,0,non-duplicate,non-duplicate,99.03830624363097
5760,2446,0.10215617716312408,0,0,non-duplicate,non-duplicate,270.46842137271153
5760,2427,0.10500682145357132,0,0,non-duplicate,non-duplicate,113.50588791638955
5760,2454,0.08820212632417679,0,0,non-duplicate,non-duplicate,206.9904755892899
5760,2437,0.12503664195537567,0,0,non-duplicate,non-duplicate,191.28588276868393
5760,2431,0.09557335078716278,0,0,non-duplicate,non-duplicate,158.0903268716852
5760,2452,0.09447703510522842,0,0,non-duplicate,non-duplicate,184.21483297080474
5760,2402,0.11041301488876343,0,0,non-duplicate,non-duplicate,306.3600763622008
5760,2482,0.10618705302476883,0,0,non-duplicate,non-duplicate,441.48225284447085
5760,2430,0.09960084408521652,0,0,non-duplicate,non-duplicate,149.70069569093278
5760,2487,0.12535199522972107,0,0,non-duplicate,non-duplicate,187.48909188811686
5760,2409,0.09897714853286743,0,0,non-duplicate,non-duplicate,191.91945313922147
5760,2429,0.09149866551160812,0,0,non-duplicate,non-duplicate,143.95811862805274
5760,10822,0.7503817081451416,1,0,duplicate,non-duplicate,112.51663680601372
5760,2481,0.10487788915634155,0,0,non-duplicate,non-duplicate,388.8720217252375
5760,2440,0.1006738469004631,0,0,non-duplicate,non-duplicate,213.70799801772648
5760,2450,0.10543546825647354,0,0,non-duplicate,non-duplicate,153.655158715574
5760,2412,0.10093555599451065,0,0,non-duplicate,non-duplicate,155.50359251826475
5760,2457,0.1091260090470314,0,0,non-duplicate,non-duplicate,260.8015067635915
5760,2432,0.09455908089876175,0,0,non-duplicate,non-duplicate,163.42488337829082
5760,2470,0.09736936539411545,0,0,non-duplicate,non-duplicate,244.44466322862732
5760,2451,0.09231036901473999,0,0,non-duplicate,non-duplicate,165.0529233534974
5760,2456,0.09833477437496185,0,0,non-duplicate,non-duplicate,255.01956644713295
5760,2468,0.11288892477750778,0,0,non-duplicate,non-duplicate,230.1787445792595
5760,2411,0.10005082190036774,0,0,non-duplicate,non-duplicate,173.38291258830657
5760,2480,0.1060769259929657,0,0,non-duplicate,non-duplicate,345.3352382468389
5760,2413,0.11212698370218277,0,0,non-duplicate,non-duplicate,145.0530550526243
5760,2447,0.08843269944190979,0,0,non-duplicate,non-duplicate,99.87601905033014
5760,2433,0.12409506738185883,0,0,non-duplicate,non-duplicate,169.93726216019675
5760,2404,0.10864898562431335,0,0,non-duplicate,non-duplicate,223.05365517644947
5760,5504,0.09739651530981064,0,0,non-duplicate,non-duplicate,472.9335382065417
5760,2442,0.08869955688714981,0,0,non-duplicate,non-duplicate,227.73373960767182
33856,33143,0.09102016687393188,0,0,non-duplicate,non-duplicate,323.0829103937351
33856,33382,0.11421971023082733,0,0,non-duplicate,non-duplicate,263.32336254739056
33856,6223,0.09450984746217728,0,0,non-duplicate,non-duplicate,34.410757921815154
33856,33380,0.09225691854953766,0,0,non-duplicate,non-duplicate,103.28059655360069
33856,6192,0.09048998355865479,0,0,non-duplicate,non-duplicate,312.1723987972557
33856,33535,0.09098406881093979,0,0,non-duplicate,non-duplicate,198.19258645965607
33856,33786,0.10406438261270523,0,0,non-duplicate,non-duplicate,57.08630785757775
33856,33750,0.5871794819831848,0,0,non-duplicate,non-duplicate,14.69241469102147
33856,5878,0.09098406881093979,0,0,non-duplicate,non-duplicate,198.19258645965607
33856,33523,0.09340314567089081,0,0,non-duplicate,non-duplicate,244.11593033164263
33856,33524,0.0850929394364357,0,0,non-duplicate,non-duplicate,96.44168339946535
33856,5993,0.10961158573627472,0,0,non-duplicate,non-duplicate,26.719060157424035
33856,5982,0.09433501958847046,0,0,non-duplicate,non-duplicate,106.95157150806631
33856,33729,0.10537894815206528,0,0,non-duplicate,non-duplicate,78.65160029966047
33856,33793,0.10121725499629974,0,0,non-duplicate,non-duplicate,126.77171243643777
33856,33594,0.08301307260990143,0,0,non-duplicate,non-duplicate,96.41397138662641
33856,33503,0.10472750663757324,0,0,non-duplicate,non-duplicate,123.38832983134499
33856,6158,0.09141485393047333,0,0,non-duplicate,non-duplicate,313.9698941728287
33856,6325,0.0924653485417366,0,0,non-duplicate,non-duplicate,317.26816774435594
33856,6071,0.10713084042072296,0,0,non-duplicate,non-duplicate,140.10969190068366
33856,34112,0.08191446214914322,0,0,non-duplicate,non-duplicate,249.21640131593642
33856,33939,0.10985071957111359,0,0,non-duplicate,non-duplicate,176.94519883596163
33856,33646,0.09433501958847046,0,0,non-duplicate,non-duplicate,106.95157150806631
33856,5840,0.09684154391288757,0,0,non-duplicate,non-duplicate,123.36092531447895
33856,33313,0.08373486250638962,0,0,non-duplicate,non-duplicate,406.66565712865895
33856,33953,0.10345186293125153,0,0,non-duplicate,non-duplicate,324.7225763480057
33856,5661,0.09022840857505798,0,0,non-duplicate,non-duplicate,226.22069778005493
33856,33515,0.09926269203424454,0,0,non-duplicate,non-duplicate,324.44354583740886
33856,6301,0.08656326681375504,0,0,non-duplicate,non-duplicate,102.31612578859887
33856,6208,0.10985071957111359,0,0,non-duplicate,non-duplicate,176.94519883596163
33856,34052,0.09668338298797607,0,0,non-duplicate,non-duplicate,189.00596706393625
33856,6251,0.09636875987052917,0,0,non-duplicate,non-duplicate,326.76301744207757
33856,6226,0.08743112534284592,0,0,non-duplicate,non-duplicate,416.3045881981914
33856,33992,0.09636875987052917,0,0,non-duplicate,non-duplicate,326.76301744207757
33856,6169,0.09688665717840195,0,0,non-duplicate,non-duplicate,93.97842923281385
33856,5813,0.10657776892185211,0,0,non-duplicate,non-duplicate,95.22906697982528
33856,6074,0.11337736994028091,0,0,non-duplicate,non-duplicate,172.3948812700283
33856,5868,0.09340314567089081,0,0,non-duplicate,non-duplicate,244.11593033164263
33856,33354,0.10115213692188263,0,0,non-duplicate,non-duplicate,38.839818176297115
33856,33760,0.11337736994028091,0,0,non-duplicate,non-duplicate,172.3948812700283
33856,33860,0.10597073286771774,0,0,non-duplicate,non-duplicate,93.40604533437643
33856,6092,0.10406438261270523,0,0,non-duplicate,non-duplicate,57.08630785757775
33856,6219,0.10345186293125153,0,0,non-duplicate,non-duplicate,324.7225763480057
33856,6196,0.08806095272302628,0,0,non-duplicate,non-duplicate,242.49563443845403
33856,5537,0.09241661429405212,0,0,non-duplicate,non-duplicate,300.6539424890845
33856,5964,0.09045121818780899,0,0,non-duplicate,non-duplicate,105.78696500098667
33856,6048,0.10537894815206528,0,0,non-duplicate,non-duplicate,78.65160029966047
33856,6207,0.09934325516223907,0,0,non-duplicate,non-duplicate,101.75329582610216
33856,6362,0.08336438238620758,0,0,non-duplicate,non-duplicate,225.74097481575507
33856,6153,0.08631482720375061,0,0,non-duplicate,non-duplicate,223.84667200644282
33856,6352,0.08976021409034729,0,0,non-duplicate,non-duplicate,393.5797833599821
33856,33951,0.08232805132865906,0,0,non-duplicate,non-duplicate,328.53293040574505
33856,33132,0.10343685001134872,0,0,non-duplicate,non-duplicate,241.56514512830435
33856,33891,0.09688665717840195,0,0,non-duplicate,non-duplicate,93.97842923281385
33856,33731,0.10348570346832275,0,0,non-duplicate,non-duplicate,210.93522943989402
33856,34133,0.0924653485417366,0,0,non-duplicate,non-duplicate,317.26816774435594
33856,34156,0.07856651395559311,0,0,non-duplicate,non-duplicate,308.2454369840827
33856,33597,0.10120132565498352,0,0,non-duplicate,non-duplicate,410.35043932131407
33856,33266,0.09280779957771301,0,0,non-duplicate,non-duplicate,334.6849431908943
33856,6142,0.8474401235580444,1,0,duplicate,non-duplicate,0.0
33856,34009,0.11652402579784393,0,0,non-duplicate,non-duplicate,40.79415675265235
33856,33407,0.10110942274332047,0,0,non-duplicate,non-duplicate,195.85544393738874
33856,33398,0.09078250825405121,0,0,non-duplicate,non-duplicate,105.94985079639062
33856,5529,0.09166792035102844,0,0,non-duplicate,non-duplicate,183.82773345220417
33856,33318,0.10278509557247162,0,0,non-duplicate,non-duplicate,95.04503354211015
33856,6253,0.08966846019029617,0,0,non-duplicate,non-duplicate,114.89867333207789
33856,6191,0.09090393036603928,0,0,non-duplicate,non-duplicate,312.406304487438
33856,6285,0.08718304336071014,0,0,non-duplicate,non-duplicate,287.60756298233986
33856,33612,0.08479786664247513,0,0,non-duplicate,non-duplicate,380.8462472935323
33856,5588,0.10804624855518341,0,0,non-duplicate,non-duplicate,256.88855858007463
33856,33995,0.08966846019029617,0,0,non-duplicate,non-duplicate,114.89867333207789
33856,33806,0.09796218574047089,0,0,non-duplicate,non-duplicate,308.54902030873546
33856,6263,0.11652402579784393,0,0,non-duplicate,non-duplicate,40.79415675265235
33856,33756,0.10713084042072296,0,0,non-duplicate,non-duplicate,140.10969190068366
33856,34031,0.0882335901260376,0,0,non-duplicate,non-duplicate,187.78936797205753
33856,33626,0.09045121818780899,0,0,non-duplicate,non-duplicate,105.78696500098667
33856,2415,0.10806672275066376,0,0,non-duplicate,non-duplicate,152.9261545448458
33856,2407,0.08943220227956772,0,0,non-duplicate,non-duplicate,55.19935492341514
33856,2455,0.2877967059612274,0,0,non-duplicate,non-duplicate,24.542984165513236
33856,2443,0.09588995575904846,0,0,non-duplicate,non-duplicate,89.68950343932374
33856,9980,0.09425517171621323,0,0,non-duplicate,non-duplicate,482.1658602904829
33856,2426,0.09447894990444183,0,0,non-duplicate,non-duplicate,193.20317819349384
33856,2453,0.18865112960338593,0,0,non-duplicate,non-duplicate,68.55047527206722
33856,2485,0.09534359723329544,0,0,non-duplicate,non-duplicate,225.98018537328178
33856,10821,0.09991690516471863,0,0,non-duplicate,non-duplicate,280.26161302280315
33856,2483,0.08637165278196335,0,0,non-duplicate,non-duplicate,295.1320012437061
33856,2434,0.09621400386095047,0,0,non-duplicate,non-duplicate,132.54115766116468
33856,2445,0.084530308842659,0,0,non-duplicate,non-duplicate,79.49228212359893
33856,2414,0.09923934191465378,0,0,non-duplicate,non-duplicate,136.64551840847224
33856,2428,0.08059949427843094,0,0,non-duplicate,non-duplicate,211.5094724100031
33856,2410,0.10687120258808136,0,0,non-duplicate,non-duplicate,81.63404965028553
33856,2449,0.09358158707618713,0,0,non-duplicate,non-duplicate,118.25482481101739
33856,2479,0.08585342019796371,0,0,non-duplicate,non-duplicate,224.7691912953716
33856,2444,0.08816811442375183,0,0,non-duplicate,non-duplicate,87.25417117852517
33856,2441,0.10382328927516937,0,0,non-duplicate,non-duplicate,96.19306235136835
33856,2405,0.10512377321720123,0,0,non-duplicate,non-duplicate,37.90264469268877
33856,2435,0.08939600735902786,0,0,non-duplicate,non-duplicate,128.16381168002133
33856,2438,0.08539734780788422,0,0,non-duplicate,non-duplicate,113.9814163065458
33856,2436,0.08492199331521988,0,0,non-duplicate,non-duplicate,123.30925443122256
33856,2408,0.09700530022382736,0,0,non-duplicate,non-duplicate,66.68924303457679
33856,2403,0.1125129908323288,0,0,non-duplicate,non-duplicate,15.865521670036204
33856,2406,0.09976977109909058,0,0,non-duplicate,non-duplicate,49.936944776417754
33856,2417,0.24854741990566254,0,0,non-duplicate,non-duplicate,174.12083326594856
33856,10826,0.08298280835151672,0,0,non-duplicate,non-duplicate,345.47760256672876
33856,2446,0.09088804572820663,0,0,non-duplicate,non-duplicate,76.73754835815463
33856,2427,0.11111587285995483,0,0,non-duplicate,non-duplicate,198.11871941755697
33856,2454,0.2819351851940155,0,0,non-duplicate,non-duplicate,59.960599388412554
33856,2437,0.09727062284946442,0,0,non-duplicate,non-duplicate,119.22644068139878
33856,2431,0.0874057337641716,0,0,non-duplicate,non-duplicate,182.77099695574654
33856,2452,0.09476064145565033,0,0,non-duplicate,non-duplicate,82.59399030113958
33856,2472,0.08868122845888138,0,0,non-duplicate,non-duplicate,431.54064616103676
33856,2402,0.11171663552522659,0,0,non-duplicate,non-duplicate,44.9611456794908
33856,2482,0.09778949618339539,0,0,non-duplicate,non-duplicate,338.9772692827892
33856,2430,0.10525940358638763,0,0,non-duplicate,non-duplicate,193.02485016837247
33856,2487,0.08797672390937805,0,0,non-duplicate,non-duplicate,377.73528319132345
33856,2409,0.09246654063463211,0,0,non-duplicate,non-duplicate,72.6432026268834
33856,2429,0.08219446986913681,0,0,non-duplicate,non-duplicate,200.3566589575086
33856,10822,0.09010030329227448,0,0,non-duplicate,non-duplicate,375.72991586706223
33856,2481,0.09177154302597046,0,0,non-duplicate,non-duplicate,331.3721602275191
33856,2440,0.09001918137073517,0,0,non-duplicate,non-duplicate,102.33614465110024
33856,2450,0.09119123220443726,0,0,non-duplicate,non-duplicate,112.57026706371465
33856,2412,0.09558761864900589,0,0,non-duplicate,non-duplicate,108.79665733769812
33856,2457,0.09164628386497498,0,0,non-duplicate,non-duplicate,18.15712236026864
