orig_index,text,lat,long
2158,"The Keep, 8, South Street, Yeovil, , United Kingdom, Somerset, South West, BA201QE",51.1564683,-0.1629773
1540,"Regent House Hotel, 3, Forth Street, Edinburgh, , United Kingdom, City of Edinburgh, EH13JX",57.1437928,-4.6823433
6430,"Crown Court Hotel, 25, Southside Road, Inverness, Highland, IV23BG",57.4730857,-4.2175724
1463,"Priory Lodge, 30, Mount Wise, Newquay, , GB, Cornwall, South West, TR72BN",52.9159209,-1.4645581
1419,"Carradale Hotel, B879, Carradale, , GB, Argyll and Bute, PA286RY",55.584261,-5.481564
479,"Milsoms Hotel, Falaise Square, South Oxfordshire, , United Kingdom, South East, RG92AH",51.5297301,-0.1239797
3113,"The Woodlands, 80-84, Pinchbeck Road, Spalding, , GB, South Holland, East Midlands, PE111QF",51.8875857,-0.4367387
10009,"DoubleTree by Hilton Kingston Upon Thames, 1, Skerne Road, Kingston upon Thames, London, KT25FJ",51.41371705,-0.305578179
10176,"Imperial Hotel Exmouth, Esplanade, Exmouth, East Devon, South West, EX82SW",53.1302724,0.33868085
2326,"Beauchief Hotel, 48, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",53.835144,-3.0513135
2139,"The Temperance Inn, 33, Lake Road, Ambleside, , United Kingdom, Westmorland and Furness, North West, LA220BH",57.0794472,-4.0552759
11266,"Slaley Hall, Slaley, Northumberland, North East, NE470BX",54.89598305,-2.016670716
4164,"Premier Inn Stafford North Spitfire, Spitfire Close, West Midlands, ST161GZ",53.32597665,-0.9498362
9603,"Lauriston Hotel, 6-12, Knightstone Road, Weston-super-Mare, North Somerset, South West, BS232AN",53.23320315,-0.5378109
544,"Novar Arms Hotel, Balconie Street, Evanton, , United Kingdom, Highland, IV169UN",57.8961413,-5.1606501
9479,"Old Manor Hotel, 55, Leven Road, Lundin Links, Fife, KY86AJ",56.21214425,-2.961308368
2451,"The Albany, 89, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",53.8156164,-3.049677
10225,"Chantry Villa Hotel, 57, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EQ",54.64757095,-1.43996635
586,"Restormel Lodge Hotel, 7, Castle Hill, Lostwithiel, , United Kingdom, Cornwall, South West, PL220DD",51.3909085,1.392099
3159,"Star Anglia Hotel, 75, North Station Road, Colchester, , United Kingdom, East of England, CO11SB",52.0949562,1.5341619
1987,"Royal Beacon Hotel, The Beacon, Exmouth, , United Kingdom, East Devon, South West, EX82AF",52.7625936,-0.8844692
5672,"The Arundell, Fore Street, West Devon, South West, PL160AA",52.3978871,-2.0067693
6095,"The Hedley Hotel, 125, West Hill Road, Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25PH",50.7173136,-1.8836282
6841,"Beverley Hotel, 13, Belgrave Road, London, Westminster, SW1V1RB",51.49208235,-0.14134575
4101,"Rhodes Hotel, 195, Sussex Gardens, London",51.513929,-0.174117439
2456,"Wembley Hotel, Trafalgar Road, Blackpool, , United Kingdom, North West, FY16AJ",53.8160138,-3.048474
6989,"Premier Inn, 72, Dale Street, Manchester, , GB, North West, M12HR",55.4715578,-1.60868585
5376,"Legends Hotel, 31-34, Marine Parade, Brighton and Hove, South East, BN21TS",50.81981445,-0.1321374
9753,"Angus Hotel, 31, Argyle Square, London, Camden, WC1H8AP",56.0021664,-4.59123845
1501,"Cumberland Hotel, 1, West Coates, Edinburgh, , GB, City of Edinburgh, EH125JQ",55.9461291,-3.227967
1749,"the Victoria Hotel, Barmore Road, Tarbert, , United Kingdom, Argyll and Bute, PA296TW",55.8636499,-5.4121986
9880,"The Exhibitionist Hotel, 8-10, Queensberry Place",51.4947969,-0.177842806
10550,"The Phoenix Hotel, Fore St, Chard, Somerset, South West, TA201PH",53.36661795,-2.27618915
2901,"Lansdowne Hotel, 13, Abbey Road, Llandudno, , GB, Conwy, LL302EE",53.3243019,-3.8368893
3213,"Hamilton Court Hotel, 5-7, Hamilton Street, Chester, , United Kingdom, Cheshire West and Chester, North West, CH23JG",52.006524,-3.2483534
1083,"Ayrshire & Galloway Hotel, 1, Killoch Place, Ayr, , United Kingdom, South Ayrshire, KA72EA",55.4966901,-4.6129301
6417,"Tony's House Hotel, 30, Norfolk Square, London, , GB, Westminster, W21RS",51.51610515,-0.173654
9429,"Trevone, St Georges Crescent, Llandudno, , GB, Conwy, LL302LF",53.3232946,-3.82473245
10269,"Ibis Shepherd's Bush, 3-5, Rockley Road, London, Hammersmith and Fulham, W140DJ",51.5035204,-0.220173784
5779,"Mercure Cheltenham Queen's Hotel, The Promenade, Cheltenham, South West, GL501NN",51.8965726,-2.07266995
1485,"JD Young Hotel, 2-4, Market Place, Harleston, , United Kingdom, South Norfolk, East of England, IP209AD",57.4797894,-4.2280179
7137,"City Continental Kensington London, 11-13, Penywern Road, London",51.49088035,-0.193094635
9276,"Dene Hotel, 95, Hoole Road, Chester, Cheshire West and Chester, North West, CH23ND",53.48549145,-2.2472295
9628,"Limes Hotel, 99, High Street, Ipswich, Mid Suffolk, East of England, IP68DQ",54.2222456,-1.65685905
4868,"Royal Lancaster, Lancaster Terrace, London, Westminster, W22TY",51.51219595,-0.175203358
7656,"Waldorf Hotel, 591-593, New South Promenade, Blackpool, North West, FY41NG",53.8255134,-3.05482055
6658,"Strawberry Bank Hotel & Restaurant, 72, Main Road, Meriden, , GB, Solihull, West Midlands, CV77NF",52.43595175,-1.647261706
3635,"The Old Vicarage Hotel, Hallon, Bridgnorth, , GB, Shropshire, West Midlands, WV155JZ",50.8588708,0.555629
10945,"Tudor Farmhouse Hotel, High Street, Coleford, , GB, Forest of Dean, South West, GL168JS",52.92052445,-4.22845195
4279,"DoubleTree by Hilton Hotel & Spa Liverpool, 6, Sir Thomas Street, Liverpool, North West, L16BR",53.40406515,-2.99157335
5789,"Southernhay House, 36, Southernhay East, Exeter, South West, EX11NX",52.2004134,-0.893424
6630,"The Hermitage, Main Street, Shap, Westmorland and Furness, North West, CA103LX",51.90650755,-1.77475
8117,"Ocean View Hotel, 1,3,5, Park Road, Shanklin, , GB, Isle of Wight, South East, PO376BB",50.6276171,-1.1743101
9468,"Marlborough Hotel, South Parade, Llandudno, , GB, Conwy, LL302LN",53.32585025,-3.830704351
6590,"Mount Stuart Hotel, 31, Tregonwell Road, Bournemouth, Christchurch and Poole, South West, BH25NT",50.71701795,-1.88301575
2468,"The New Avalon, 112, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",53.8135079,-3.0497193
9299,"The Gordon Hotel, 91, High Street, Medway, South East, ME11LX",56.7063748,-4.0056847
3120,"Salutation Hotel, High Street, Kinross, , United Kingdom, Perth and Kinross, KY138AJ",52.8302219,-0.0125849
628,"Apex Edinburgh International, 31-33-35, Grassmarket, Edinburgh, , GB, City of Edinburgh, EH12HS",55.9469485,-3.1965174
9993,"The Pied Bull Hotel, 54, High Street, Newton-le-Willows, St. Helens, North West, WA129SH",51.0911558,0.6897187
9620,"Grand Royale London Hyde Park Hotel, 1-9, Inverness Terrace, London",51.5111447,-0.186407534
176,"Riverside House Hotel, 17, Mill Street, Bury St Edmunds, , United Kingdom, West Suffolk, East of England, IP287DP",51.5148444,-3.5238172
64,"Duxford Lodge, Ickleton Road, South Cambridgeshire, , GB, East of England, CB224RT",51.8475889,-1.3538046
2191,"Hard Days Night Hotel, North John Street, Liverpool, , United Kingdom, North West, L26RR",52.0396678,-0.7521981
2648,"The Beach Hut, 4, Hibernia Terrace, Holyhead, , United Kingdom, Isle of Anglesey, LL651DG",51.9026993,-2.0772894
3856,"St. David's Hotel, Havannah Street, Cardiff, , GB, CF105SD",51.46184513,-3.168557741
4085,"Days Inn London Hyde Park, 148-152, Sussex Gardens, London, Westminster, W21UD",51.51530105,-0.1732079
7246,"Bank House Hotel, Kings Staithe Square, King's Lynn, King's Lynn and West Norfolk, East of England, PE301RD",53.19595005,-2.88006895
5651,"Milton Hilltop Hotel, London Road, Carlisle, Cumberland, North West, CA12NS",50.9164119,-3.35535655
5965,"Roslin Beach Hotel, 10-12, Thorpe Bay Esplanade, Southend-on-Sea, East of England, SS13BG",52.60915465,1.7364921
6461,"George Washington Hotel Golf and Spa, Stone Cellar Road, Newcastle, Sunderland, North East, NE371PH",54.9256428,-1.5329422
6714,"Abbots Barton Hotel, 36, New Dover Road, Canterbury, Kent, , GB, South East, CT13DU",51.26492645,-2.28666005
4657,"Days Inn, Stafford, West Midlands, ST150XE",51.4723836,-3.1642311
4090,"Best Western Plus Delmere Hotel, 128-130, Sussex Gardens, London, Westminster, W21UB",51.51565475,-0.1725734
2411,"Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.8158919,-3.0497695
3857,"Novotel Edinburgh Park, 15, Lochside Avenue, Edinburgh, City of Edinburgh, EH129DJ",55.92669255,-3.31104846
5484,"Staybridge Suites, Buxton Street, Newcastle upon Tyne, , GB, North East, NE16NL",54.97298031,-1.599889389
4673,"Duke of Leinster Hotel, 20, Leinster Gardens",51.51302965,-0.183339174
5551,"Bourne Hall Country House Hotel, 11, Luccombe Road, Shanklin, Isle Of Wight, , GB, South East, PO376RR",53.706012,-0.91319655
4946,"Ventures Hotel, 12-20, Sussex Gardens, London",51.51795965,-0.168342278
5676,"Premier Inn, Vicar Lane, Bradford, Yorkshire and The Humber, BD15LD",54.04821025,-2.8029359
8837,"Romanos Hotel, 31, Charlwood Street, London, Westminster, SW1V2DU",51.4902541,-0.138716949
8968,"Mercure Bridgwater, 56-66, Eastover, Bridgwater, , GB, Somerset, South West, TA65AR",51.514373,-0.13182255
3516,"Longstone House Hotel, 182, Main Street, Seahouses, Northumberland, , United Kingdom, North East, NE687UA",51.5331355,0.7203689
2480,"AA Central Hotel, 66, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",53.8147913,-3.0467772
11156,"The George, 71, St Martins, Stamford, , GB, South Kesteven, East Midlands, PE92LB",51.48364445,-0.48114025
2517,"Oban House Hotel, 28, Osborne Road, Blackpool, , United Kingdom, North West, FY41HJ",53.8046072,-3.0508556
6486,"Cliffs Hotel, Queens Promenade, Blackpool, North West, FY29SG",55.4027476,-1.86168785
8793,"Flexistay Aparthotel, 368, London Road, Leicester, East Midlands, LE22PN",51.8543306,-3.1496414
696,"Beech House, Bath Road, Reading, , United Kingdom, South East, RG302AY",50.6998186,-1.2980358
5870,"Sorrento Hotel, 190-196, Cherry Hinton Road, Cambridge, East of England, CB17AN",51.5561709,-0.21415785
3446,"Hudsons, Devonshire Place, Brighton, , United Kingdom, Brighton and Hove, South East, BN21QA",51.7463145,-0.5211507
58,"The Feathers, 16-20, Market Street, Woodstock, , United Kingdom, West Oxfordshire, South East, OX201SX",51.8479351,-1.3545616
2325,"Sunnymede Private Hotel, 50, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",53.8351487,-3.051449
4626,"Friendship House, 3, Belvedere Place, London, Southwark, SE10AD",51.504358,-0.079549
2309,"The Braeside, 6, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",53.8338647,-3.0532549
11298,"Hotel 65, 65, Shepherds Bush Road, London, GB",51.4992154,-0.221753899
370,"The Wheatsheaf Inn, 16, St Thomas' Square, Newport, Isle of Wight, , GB, South East, PO301SG",52.3106221,-1.8829481
1036,"Tigh-na-Cloich, Larchwood Road, Pitlochry, , United Kingdom, Perth and Kinross, PH165AS",52.9770899,-0.0250692
5052,"Premier Inn, Caerphilly, CF833NL",51.588243,-3.21052875
8536,"The Clarendon, 8-16, Montpelier Row, London, Lewisham, SE30RW",51.4685748,0.009909898
6491,"Royal Seabank Hotel, 219-223, Promenade, Blackpool, North West, FY15DL",53.8084065,-3.05510275
9940,"Premier Inn, Chertsey Road, Twickenham, Richmond upon Thames, London, TW26LS",51.45077517,-0.348685226
252,"Bloomsbury Park Hotel, 126, Southampton Row, London, , United Kingdom, Camden, WC1B5AD",51.5243225,-0.1283055
6631,"Black Bull Hotel, 38, Market Street, Kirkby Stephen, Westmorland and Furness, North West, CA174QW",54.51293805,-3.1399678
7481,"Bamburgh Castle Inn, Harbour Road, Seahouses, Northumberland, North East, NE687SQ",55.58280586,-1.652779769
5370,"Gulliver's Hotel, 13, New Steine, Brighton and Hove, South East, BN21PB",50.82290615,-0.1496329
10672,"Beresford Hotel, Narrowcliff, Newquay, Cornwall, , GB, South West, TR72PR",51.5968478,-0.11078865
11133,"Premier Inn Brighton City Centre, 144, North Street, Brighton, Brighton and Hove, South East, BN11RE",52.27787945,-1.16416035
4950,"The Pavilion Hotel, 34-36, Sussex Gardens",51.517777,-0.16873425
1461,"Aston Court Hotel, Midland Road, Derby, , United Kingdom, East Midlands, DE12SL",60.1519418,-1.1385058
1328,"Robin Hill Guest House, 74, Braddons Hill Road East, Torquay, , United Kingdom, Torbay, South West, TQ11HF",52.5405051,-0.2577796
2261,"Heworth Court Hotel, 76-78, Heworth Green, York, , United Kingdom, Yorkshire and The Humber, YO317TQ",53.8380159,-3.0540796
4158,"Clayton Hotel Cambridge, 27-29, Station Road, Cambridge, East of England, CB12FB",51.3907235,-2.3638092
2413,"The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.8157953,-3.0501772
6258,"Hotel Miramar, 19, Grove Road, Bournemouth, Christchurch and Poole, South West, BH13AL",50.72426,-1.8553092
2243,"The Apollo, Argyle Street, London, , United Kingdom, Camden, WC1H8ER",51.5284745,-0.1225588
4218,"St John's Hotel, 651, Warwick Road, Solihull, , GB, West Midlands, B911AT",52.41681285,-1.780319361
227,"Best Western Lairgate Hotel, 30-34, Lairgate, Beverley, , United Kingdom, East Riding of Yorkshire, Yorkshire and The Humber, HU178EP",53.151261,-4.2020605
163,"Grail Court Hotel, Station Street, Burton-on-Trent, , United Kingdom, East Staffordshire, West Midlands, DE141BN",51.5139673,-3.4944015
10548,"Ibis Budget Manchester Airport, 3, Palma Avenue, Manchester, North West, M904ZY",50.45708825,-3.54434075
9303,"Malone Lodge Hotel Belfast, 60, Eglantine Avenue, Belfast",54.58173075,-5.94244888
1370,"King of Prussia, 3, Town Quay, Fowey, , United Kingdom, Cornwall, South West, PL231AT",51.4924028,0.2720071
4075,"Monopole Hotel, 98, Sussex Gardens, London, Westminster, W21UH",51.5162905,-0.1713428
1108,"Beryl, Hawker's Lane, Wells, , United Kingdom, Somerset, South West, BA53JP",57.2822814,-2.3730406
7156,"Grand Hotel Gosforth Park Newcastle, Newcastle upon Tyne, , GB, North East, NE35HN",55.029602,-1.641332
2141,"Fellside Rooms, Lake Road, Ambleside, , United Kingdom, Westmorland and Furness, North West, LA220DB",54.4305656,-2.9623923
857,"New Lanark Mill Hotel, Mill No.1, New Lanark Mills, Lanark, , United Kingdom, South Lanarkshire, ML119DB",51.6596512,-0.0878588
3776,"Royal Hotel, 21-23, Canongate, Jedburgh, , United Kingdom, Scottish Borders, TD86AN",51.7743926,-3.0838931
8273,"The Orange Tree, 45, Kew Road, Richmond, Richmond upon Thames, London, TW92NQ",51.46425745,-0.301597556
6567,"The Grazing Goat, 6, New Quebec Street, London, Westminster, W1H7RQ",51.51528065,-0.158073899
5933,"Gravetye Manor, Vowels Lane, East Grinstead, Mid Sussex, South East, RH194LJ",51.3860204,-2.1562737
9924,"Scole Inn Hotel, The Street, Diss, South Norfolk, East of England, IP214DR",54.24978465,-3.03345775
8327,"Premier Inn Chester Central South East, Caldy Valley Road, Chester, Cheshire West and Chester, North West, CH35PR",57.67356685,-2.69204815
7771,"Premier Inn, Cowdray Avenue, Colchester, East of England, CO11UT",52.1102814,-2.07430635
1623,"The George Hotel, Quay Street, Yarmouth, Isle Of Wight, , GB, South East, PO410PE",51.4971533,-0.0902618
7425,"Pont y Pair Inn, Holyhead Road, Betws y Coed, , GB, Conwy, LL240BN",53.09357225,-3.806583393
10108,"The Sanderling, 20, West End Road, Morecambe, Lancaster, North West, LA44DL",52.4985559,1.7332027
5180,"Mercure Grand Hotel, Broad Street, Bristol, Bristol, City of, South West, BS12EL",51.64102495,-3.30826665
6585,"Carisbrook Hotel, 42, Tregonwell Road, Bournemouth, Christchurch and Poole, South West, BH25NT",51.27943365,1.08073905
7105,"Somerville Hotel, 9, Canterbury Road, Margate, Kent, , GB, Thanet, South East, CT95AQ",56.5584419,-5.40213335
548,"Caledonian Hotel, High Street, Beauly, , United Kingdom, Highland, IV47BY",52.8225433,-4.5058512
1356,"The Old Manor House, Bristol Road, Bristol, , United Kingdom, Bath and North East Somerset, South West, BS312BA",50.2132348,-5.4931752
5438,"DoubleTree by Hilton Hotel London - Tower of London, 7, Pepys Street, London, City of London, EC3N4AF",51.5109654,-0.078309606
8893,"Crown Hotel, 6, All Saints Place, Stamford, , GB, South Kesteven, East Midlands, PE92AG",51.3912581,1.4042449
3180,"The Rose Hotel, 91, High Street, Deal, Kent, , United Kingdom, Dover, South East, CT146ED",50.4158007,-5.0729062
11167,"Leonardo Hotel East Midlands Airport, Beverley Road, Derby, North West Leicestershire, DE742SH",52.8256758,-1.3252167
6340,"Cartwright Hotel, 1-5, Croughton Road, Banbury, , GB, West Northamptonshire, East Midlands, OX173BE",53.4066191,-2.9801791
3074,"Abbey Court Hotel, 168-172, Sussex Gardens, London, , United Kingdom, Westminster, W23UA",51.5725797,-3.9924557
2903,"Elsinore Hotel, St Georges Crescent, Llandudno, , GB, Conwy, LL302LF",53.3245502,-3.8365379
8248,"Caer Rhun Hall, Conwy, , GB, LL328HX",53.21779075,-3.837361975
61,"Blenheim Buttery, 7, Market Place, Woodstock, , United Kingdom, West Oxfordshire, South East, OX201SY",52.0853192,0.0128904
2,"The Swan, 1, High Street, Bedford, , GB, East of England, MK401RW",50.9903312,-0.8261527
7244,"Queen Hotel, City Road, Chester, Cheshire West and Chester, North West, CH13AH",52.57497275,-2.1373361
6075,"Cavendish Bed and Breakfast, 20, Durley Chine Road, Bournemouth, Christchurch and Poole, South West, BH25LF",51.6057895,-0.1741995
7717,"Norfolk Mead Hotel & Spa, Church Loke, Broadland, East of England, NR127DN",52.03644725,-1.86093255
593,"The Pack & Carriage London, 162, Eversholt Street, London, , United Kingdom, Camden, NW11BL",55.9382982,-3.2261235
2707,"Chartet House, 14, St Thomas Square, Newport, Isle Of Wight, , GB, South East, PO301SL",50.7321861,-1.1590429
2565,"Pettifers Freehouse Hotel, A429, Crudwell, , United Kingdom, Wiltshire, South West, SN169EE",50.7634222,-3.3549624
2161,"Elmbank Self Catering B&B, 10, Stirling Road, Drymen, , United Kingdom, G630BN",57.3300285,-4.470498
7783,"Hotel Kylestrome Bar & Grill, 11, Miller Road, Ayr, South Ayrshire, KA72AX",55.45781225,-4.630742899
7956,"The Berney Hotel, 24, Victoria Road, Sandown, , GB, Isle of Wight, South East, PO368AL",54.5148346,-1.87048705
4125,"Holiday Inn Chester South, Wrexham Road, Chester, Cheshire West and Chester, North West, CH49DL",51.3817746,-2.4109264
2967,"The Station Hotel, 23, Station Road, Carnoustie, , United Kingdom, Angus, DD76AR",52.2922242,-1.5955321
6193,"Hilton Cobham, Seven Hills Road, Cobham, Elmbridge, South East, KT111EW",56.0377926,-3.84632135
9094,"Busta House, Shetland, , GB, Shetland Islands, ZE29QN",60.38370745,-1.375858588
3899,"Premier Inn, 91, Newcraighall Road, Edinburgh, City of Edinburgh, EH218RX",55.93502075,-3.094809818
5308,"Edgbaston Palace Hotel, 196, Hagley Road, Birmingham, West Midlands, B169PQ",52.4712441,-1.944480507
1507,"Thistle Hotel, 59, Manor Place, Edinburgh, , United Kingdom, City of Edinburgh, EH37EG",52.0073198,-0.3047858
10576,"Holiday Inn Express, Back Lane, Cambridge, , GB, South Cambridgeshire, East of England, CB236LJ",51.3042038,0.8869377
7561,"Royal Oak Hotel, Rosthwaite, Cumberland, North West, CA125XB",54.3978155,-3.48643495
10687,"Best Inn Hotel, 10, Argyle Road, Ilford, Redbridge, London, IG13BQ",51.5604206,0.067422902
7003,"The Belsfield, Kendal Road, Bowness-on-Windermere, Westmorland and Furness, North West, LA233EL",53.92453635,-1.38742335
11288,"Fairmont Windsor Park, Bishopsgate Road, Runnymede, South East, TW200YL",55.6527599,-3.17714075
2649,"Tredethy House, Helland Road, Tredethy, , United Kingdom, Cornwall, South West, PL304QS",51.202797,0.6725533
2508,"The Derby Hotel, 2, Derby Road, Blackpool, , United Kingdom, North West, FY12JF",52.3946434,-2.0482241
2447,"Fern Villa Hotel, 73, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",53.8153313,-3.0505594
2488,"Allandale Hotel, Promenade, Blackpool, , United Kingdom, North West, FY16BH",53.7993788,-3.0552104
883,"Hempstead House Hotel, London Road, Swale, , United Kingdom, South East, ME99PP",51.7363222,-1.5857377
2783,"Chad Hill Hotel, 7, Hill Street, Sandown, , United Kingdom, Isle of Wight, South East, PO369DD",53.1139821,-3.3092263
6823,"Norfolk Towers Hotel, 34, Norfolk Place, London, , GB, Westminster, W21QW",51.51622395,-0.172058905
8267,"Makeney Hall Hotel, Makeney Road, Belper, Amber Valley, East Midlands, DE560RS",52.99856514,-1.477911631
7285,"St Tudno, 14, North Parade, Llandudno, , GB, Conwy, LL302LP",53.3268611,-3.831634814
3146,"Balmoral Lodge Hotel, 41, Queen Street, Southport, , United Kingdom, Sefton, North West, PR99EX",50.6224449,-1.1816217
1316,"Quayside Hotel and Bar, 6, London Road, Boston, , GB, East Midlands, PE218AG",53.2916742,-2.9535202
10222,"University Arms, Regent Street, Cambridge, East of England, CB21AD",53.13794635,0.3410269
3931,"Dragonfly Hotel, Symonds Road, Bury St Edmunds, West Suffolk, East of England, IP327DZ",51.491514,-0.2003395
576,"Victoria Hotel, The Esplanade, Sidmouth, , United Kingdom, East Devon, South West, EX108RY",50.5914041,-3.6982189
5369,"Adelaide House, 51, Regency Square, Brighton, , GB, Brighton and Hove, South East, BN12FF",50.82254105,-0.1497616
2515,"The Clarendon Showtel, Back Moon Avenue, Blackpool, , United Kingdom, North West, FY16EF",52.5349565,-2.4131484
4093,"The Gresham Hotel, 116, Sussex Gardens, London, Westminster, W21UA",51.51584385,-0.17222665
4477,"Travelodge, Durham, County Durham, North East, DH11LJ",54.77940115,-1.56261108
8236,"Sawrey House Hotel, Near Sawrey, Westmorland and Furness, North West, LA220LF",55.63108995,-6.18907885
402,"The White Horse, 234, Hertingfordbury Road, Hertford, , United Kingdom, East Hertfordshire, East of England, SG142LB",54.5005271,-6.6581438
8076,"Pitlochry Hydro Hotel, Knockard Road, Pitlochry, Perth and Kinross, PH165JH",56.70649108,-3.729084673
6485,"Savoy Hotel, Queens Promenade, Blackpool, North West, FY29SJ",51.3823578,-0.96661415
1452,"Manor House, 11-12, Main Street, St Bees, , United Kingdom, Cumberland, North West, CA270DE",60.1375111,-1.2773012
9298,"Middleton Hall, Middleton, Northumberland, North East, NE707LF",55.61295005,-1.851210624
1440,"The Bonham Hotel, 35, Drumsheugh Gardens, Edinburgh, , United Kingdom, City of Edinburgh, EH37RN",55.8659765,-4.2862434
8583,"Ibis Budget, Ambassador Road, Birmingham, Solihull, West Midlands, B263AW",52.45277136,-1.730657727
2475,"Oakleigh Hotel, Wellington Road, Blackpool, , United Kingdom, North West, FY16AR",55.973227,-3.1915231
9238,"Rosslyn Court, 62, Sweyn Road, Margate, Kent, , GB, Thanet, South East, CT92DD",51.51748755,-0.137322
5469,"Premier Inn, Loughborough Road, Nottingham, , GB, Rushcliffe, East Midlands, NG116LS",52.90702,-1.144017
8131,"Snowdon Hotel, 19, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AW",50.63029655,-1.1745939
516,"Peak Weavers Hotel, 21, King Street, Staffordshire Moorlands, , United Kingdom, West Midlands, ST135NW",54.1216638,-1.1915539
3334,"Jolyons Boutique Hotel, Bute Crescent, Cardiff, , United Kingdom, CF105AN",54.5832175,-1.3112569
3362,"The Forresters, 52-53, Market Place, Barnard Castle, , United Kingdom, County Durham, North East, DL120QH",51.5169412,-0.0681853
6900,"Premier Inn, 6, Lansdowne Road, Croydon, London, CR02BX",51.37638,-0.095957115
28,"Watergate Inn, 24, Walmgate, York, , United Kingdom, Yorkshire and The Humber, YO19TJ",51.7592615,-0.1024661
4082,"Stylotel, 160-162, Sussex Gardens, London",51.5152202,-0.17335608
9534,"Premier Inn Aviemore, Grampian Road, Aviemore, Highland, PH221PX",57.19266789,-3.82874374
4080,"Shaftesbury Metropolis London Hyde Park, 78-84, Sussex Gardens",51.5164613,-0.17103205
5778,"Gretna Hall Hotel, Gretna Green, Dumfries and Galloway, DG165DY",55.0036729,-3.065489489
4534,"Hatherley Manor Hotel, Down Hatherley Lane, Gloucester, Tewkesbury, South West, GL29QA",55.8640648,-4.26032295
4000,"d'Parys, 41-45, De Parys Avenue, Bedford, , GB, East of England, MK402UA",51.5076904,-0.1423342
1955,"Golden Lion, 8-10, King Street, Stirling, , United Kingdom, FK81BD",51.613514,-3.9544356
7020,"Kaim Park Hotel, Edinburgh Road, Bathgate, West Lothian, EH481EP",55.89502743,-3.623488422
4035,"Premier Inn, Ring Fort Road, Cambridge, , GB, South Cambridgeshire, East of England, CB42GW",52.2034914,0.1216566
9676,"Shoreditch Inn, 1, Austin Street, London, Tower Hamlets, E27NB",51.52728505,-0.076819044
2785,"Broadway Park Hotel, Melville Street, Sandown, , GB, Isle of Wight, South East, PO369DJ",50.6546975,-1.1608091
293,"Russell Hotel, Esplanade Road, Paignton, , United Kingdom, Torbay, South West, TQ46BL",50.4390891,-3.55989
5930,"Travelodge Hotel Salford Quays, 18, Markendale Place, Salford, North West, M53GW",51.3318885,-2.2393227
9279,"Diamond House, 30, Hillmorton Road, , GB, Rugby, West Midlands, CV225AA",56.07964495,-3.4202803
3820,"Bristol Marriott Royal Hotel, College Green, Bristol, , GB, Bristol, City of, South West, BS15TA",55.85976875,-4.2391931
8105,"The Beeches Hotel, 65, Wilford Lane, Nottingham, Rushcliffe, East Midlands, NG27RN",52.93034715,-1.142767476
3114,"Cley Hall Hotel, 22, High Street, Spalding, , GB, South Holland, East Midlands, PE111TX",55.9485867,-3.1873776
3435,"The Old Bridge House, Quay Road, Looe, , United Kingdom, Cornwall, South West, PL132BU",52.5155318,-3.4286258
2881,"Glan Y Mor Hotel, 2, Craig Y Don Parade, Llandudno, , GB, Conwy, LL301BG",53.3218924,-3.8101772
6836,"Carlton Hotel, 90, Belgrave Road, London, Westminster, SW1V2BJ",51.49004305,-0.137921197
10340,"Porth Veor Manor Hotel, Porth Way, Newquay, Cornwall, South West, TR73LW",50.71687685,-1.88563535
2921,"East Walls Hotel, 3, East Row, Chichester, , United Kingdom, South East, PO191PD",51.408213,-0.289757
7507,"Grasmere Hotel, Broadgate, Grasmere, Westmorland and Furness, North West, LA229TA",54.45875865,-3.02402425
10647,"The Waterfront Hotel, 7, North Crescent, Portpatrick, Dumfries and Galloway, DG98SX",54.84223605,-5.11767335
3318,"Selina Brighton, 135,136, Kings Road, Brighton, , GB, Brighton and Hove, South East, BN12HX",50.8344966,-0.1962854
4055,"Arran Hotel, 77, Gower Street, London, Camden, WC1E6HJ",51.52193195,-0.132314
7052,"HF Holidays Chy Morvah, Bishops Road, St Ives, , GB, Cornwall, South West, TR262DB",53.4090836,-2.9879756
7184,"Dragon Hotel and Restaurant, Holyhead Road, Betws y Coed, , GB, Conwy, LL240BN",53.09310905,-3.8117323
10718,"Rossmore Hotel, 301-309, Cranbrook Road, Ilford, Redbridge, London, IG14UA",51.56650735,0.065809926
5360,"Travelodge, 12-14, West Street, Brighton, , GB, Brighton and Hove, South East, BN12RE",56.37978945,-3.83776795
6382,"The Babbacombe Hotel, Torquay, Torbay, South West, TQ13LH",50.48031175,-3.5180399
5309,"Edgbaston Palace Hotel, 198-200, Hagley Road, Birmingham, , GB, West Midlands, B169PQ",52.47123835,-1.944923472
